#,,"generated_by='OpenQuake engine 3.10.1', start_date='2022-02-02T17:32:26', checksum=3582624628, investigation_time=50.0, imt='SA', smlt_path='b1', gsimlt_path='b1_b31_b21_b71_b51_b41_b61', lon=12.38900000000001, lat=43.11, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0], lon_bin_edges=[9.925254753343872, 12.38900000000001, 14.852745246656148], lat_bin_edges=[41.31136, 43.11, 44.90864], eps_bin_edges=[-3.0, -2.0, -1.0, 0.0, 1.0, 2.0, 3.0], tectonic_region_types=['Active Shallow Crust', 'Shield', 'Stable Shallow Crust', 'Subduction Deep', 'Subduction Inslab', 'Subduction Interface', 'Volcanic'], poe=0.5012118705616371"
mag,dist,poe
5.25000E+00,1.45000E+02,0.00000E+00
5.25000E+00,1.55000E+02,0.00000E+00
5.25000E+00,1.65000E+02,0.00000E+00
5.25000E+00,1.75000E+02,0.00000E+00
5.25000E+00,1.85000E+02,0.00000E+00
5.25000E+00,1.95000E+02,0.00000E+00
5.75000E+00,5.00000E+00,3.66464E-02
5.75000E+00,1.50000E+01,3.52844E-02
5.75000E+00,2.50000E+01,2.54685E-02
5.75000E+00,3.50000E+01,1.15919E-02
5.75000E+00,4.50000E+01,6.89596E-03
5.75000E+00,5.50000E+01,3.01131E-03
5.75000E+00,6.50000E+01,1.93154E-03
5.75000E+00,7.50000E+01,8.10901E-04
5.75000E+00,8.50000E+01,4.67481E-04
5.75000E+00,9.50000E+01,1.96297E-04
5.75000E+00,1.05000E+02,1.10158E-04
5.75000E+00,1.15000E+02,4.04274E-05
5.75000E+00,1.25000E+02,3.48902E-06
5.75000E+00,1.35000E+02,0.00000E+00
5.75000E+00,1.45000E+02,0.00000E+00
5.75000E+00,1.55000E+02,0.00000E+00
5.75000E+00,1.65000E+02,0.00000E+00
5.75000E+00,1.75000E+02,0.00000E+00
5.75000E+00,1.85000E+02,0.00000E+00
5.75000E+00,1.95000E+02,0.00000E+00
6.25000E+00,5.00000E+00,3.95744E-02
6.25000E+00,1.50000E+01,5.05565E-02
6.25000E+00,2.50000E+01,4.91117E-02
6.25000E+00,3.50000E+01,2.78432E-02
6.25000E+00,4.50000E+01,2.05063E-02
6.25000E+00,5.50000E+01,1.51902E-02
6.25000E+00,6.50000E+01,1.16532E-02
6.25000E+00,7.50000E+01,8.11963E-03
6.25000E+00,8.50000E+01,6.51556E-03
6.25000E+00,9.50000E+01,4.37468E-03
6.25000E+00,1.05000E+02,2.93565E-03
6.25000E+00,1.15000E+02,2.20067E-03
6.25000E+00,1.25000E+02,1.49335E-03
6.25000E+00,1.35000E+02,9.91888E-04
6.25000E+00,1.45000E+02,7.82361E-04
6.25000E+00,1.55000E+02,4.40780E-04
6.25000E+00,1.65000E+02,3.71720E-04
6.25000E+00,1.75000E+02,2.22552E-04
6.25000E+00,1.85000E+02,1.60936E-04
6.25000E+00,1.95000E+02,9.02122E-05
6.75000E+00,5.00000E+00,1.61773E-02
6.75000E+00,1.50000E+01,2.19430E-02
6.75000E+00,2.50000E+01,1.83264E-02
6.75000E+00,3.50000E+01,1.57061E-02
6.75000E+00,4.50000E+01,1.19315E-02
6.75000E+00,5.50000E+01,1.08449E-02
6.75000E+00,6.50000E+01,8.57189E-03
6.75000E+00,7.50000E+01,7.20613E-03
6.75000E+00,8.50000E+01,6.13112E-03
6.75000E+00,9.50000E+01,4.77469E-03
6.75000E+00,1.05000E+02,3.75402E-03
6.75000E+00,1.15000E+02,2.88959E-03
6.75000E+00,1.25000E+02,2.00298E-03
6.75000E+00,1.35000E+02,1.71663E-03
6.75000E+00,1.45000E+02,1.32672E-03
6.75000E+00,1.55000E+02,1.02416E-03
6.75000E+00,1.65000E+02,7.29128E-04
6.75000E+00,1.75000E+02,6.23884E-04
6.75000E+00,1.85000E+02,4.52000E-04
6.75000E+00,1.95000E+02,3.16352E-04
7.25000E+00,5.00000E+00,1.40474E-02
7.25000E+00,1.50000E+01,1.22903E-02
7.25000E+00,2.50000E+01,9.30928E-03
7.25000E+00,3.50000E+01,7.90334E-03
7.25000E+00,4.50000E+01,7.09194E-03
7.25000E+00,5.50000E+01,7.22822E-03
7.25000E+00,6.50000E+01,5.77502E-03
7.25000E+00,7.50000E+01,5.46837E-03
7.25000E+00,8.50000E+01,4.29567E-03
7.25000E+00,9.50000E+01,3.74931E-03
7.25000E+00,1.05000E+02,2.79415E-03
7.25000E+00,1.15000E+02,2.20942E-03
7.25000E+00,1.25000E+02,1.70271E-03
7.25000E+00,1.35000E+02,1.37374E-03
7.25000E+00,1.45000E+02,1.05294E-03
7.25000E+00,1.55000E+02,9.05775E-04
7.25000E+00,1.65000E+02,6.94402E-04
7.25000E+00,1.75000E+02,6.17816E-04
7.25000E+00,1.85000E+02,4.24833E-04
7.25000E+00,1.95000E+02,3.66980E-04
7.75000E+00,5.00000E+00,1.16982E-03
7.75000E+00,1.50000E+01,8.73996E-04
7.75000E+00,2.50000E+01,5.25968E-04
7.75000E+00,3.50000E+01,6.36487E-04
7.75000E+00,4.50000E+01,5.99871E-04
7.75000E+00,5.50000E+01,5.57837E-04
7.75000E+00,6.50000E+01,5.55202E-04
7.75000E+00,7.50000E+01,4.14618E-04
7.75000E+00,8.50000E+01,3.98119E-04
7.75000E+00,9.50000E+01,2.71700E-04
7.75000E+00,1.05000E+02,2.23368E-04
7.75000E+00,1.15000E+02,1.82798E-04
7.75000E+00,1.25000E+02,1.65755E-04
7.75000E+00,1.35000E+02,1.17641E-04
7.75000E+00,1.45000E+02,1.16566E-04
7.75000E+00,1.55000E+02,1.16012E-04
7.75000E+00,1.65000E+02,1.02566E-04
7.75000E+00,1.75000E+02,1.23538E-04
7.75000E+00,1.85000E+02,1.59857E-04
7.75000E+00,1.95000E+02,1.41193E-04
8.25000E+00,5.00000E+00,0.00000E+00
8.25000E+00,1.50000E+01,0.00000E+00
8.25000E+00,2.50000E+01,0.00000E+00
8.25000E+00,3.50000E+01,7.98254E-07
8.25000E+00,4.50000E+01,1.14446E-06
8.25000E+00,5.50000E+01,1.09832E-06
8.25000E+00,6.50000E+01,5.67160E-06
8.25000E+00,7.50000E+01,5.05327E-06
8.25000E+00,8.50000E+01,6.53370E-06
8.25000E+00,9.50000E+01,1.19744E-05
8.25000E+00,1.05000E+02,1.01961E-05
8.25000E+00,1.15000E+02,1.50378E-05
8.25000E+00,1.25000E+02,1.67732E-05
8.25000E+00,1.35000E+02,1.77554E-05
8.25000E+00,1.45000E+02,1.67786E-05
8.25000E+00,1.55000E+02,2.09179E-05
8.25000E+00,1.65000E+02,2.27873E-05
8.25000E+00,1.75000E+02,2.31331E-05
8.25000E+00,1.85000E+02,2.14900E-05
8.25000E+00,1.95000E+02,1.67176E-05
8.75000E+00,5.00000E+00,0.00000E+00
8.75000E+00,1.50000E+01,0.00000E+00
8.75000E+00,2.50000E+01,0.00000E+00
8.75000E+00,3.50000E+01,0.00000E+00
8.75000E+00,4.50000E+01,0.00000E+00
8.75000E+00,5.50000E+01,0.00000E+00
8.75000E+00,6.50000E+01,0.00000E+00
8.75000E+00,7.50000E+01,0.00000E+00
8.75000E+00,8.50000E+01,0.00000E+00
8.75000E+00,9.50000E+01,0.00000E+00
8.75000E+00,1.05000E+02,0.00000E+00
8.75000E+00,1.15000E+02,0.00000E+00
8.75000E+00,1.25000E+02,0.00000E+00
8.75000E+00,1.35000E+02,0.00000E+00
8.75000E+00,1.45000E+02,0.00000E+00
8.75000E+00,1.55000E+02,0.00000E+00
8.75000E+00,1.65000E+02,0.00000E+00
8.75000E+00,1.75000E+02,0.00000E+00
8.75000E+00,1.85000E+02,0.00000E+00
8.75000E+00,1.95000E+02,0.00000E+00
