#,,"generated_by='OpenQuake engine 3.10.1', start_date='2021-02-15T11:43:20', checksum=3598449318, investigation_time=50.0, imt='AvgSA', smlt_path='b1', gsimlt_path='b1_b31_b21_b71_b51_b41_b61', lon=12.38900000000001, lat=43.111, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0], lon_bin_edges=[9.925214499106739, 12.38900000000001, 14.852785500893281], lat_bin_edges=[41.31236, 43.111, 44.909639999999996], eps_bin_edges=[-3.0, -2.0, -1.0, 0.0, 1.0, 2.0, 3.0], tectonic_region_types=['Active Shallow Crust', 'Shield', 'Stable Shallow Crust', 'Subduction Deep', 'Subduction Inslab', 'Subduction Interface', 'Volcanic'], poe=0.7013576546008496"
mag,dist,poe
5.75000E+00,2.50000E+01,5.55302E-02
5.75000E+00,3.50000E+01,2.77444E-02
5.75000E+00,4.50000E+01,1.73990E-02
5.75000E+00,5.50000E+01,8.15379E-03
5.75000E+00,6.50000E+01,5.34892E-03
5.75000E+00,7.50000E+01,2.34654E-03
5.75000E+00,8.50000E+01,1.55918E-03
5.75000E+00,9.50000E+01,6.60122E-04
5.75000E+00,1.05000E+02,3.21892E-04
5.75000E+00,1.15000E+02,1.59889E-04
5.75000E+00,1.25000E+02,6.20230E-05
5.75000E+00,1.35000E+02,9.24661E-06
5.75000E+00,1.45000E+02,0.00000E+00
5.75000E+00,1.55000E+02,0.00000E+00
5.75000E+00,1.65000E+02,0.00000E+00
5.75000E+00,1.75000E+02,0.00000E+00
5.75000E+00,1.85000E+02,0.00000E+00
5.75000E+00,1.95000E+02,0.00000E+00
6.25000E+00,5.00000E+00,4.49186E-02
6.25000E+00,1.50000E+01,7.38379E-02
6.25000E+00,2.50000E+01,8.31368E-02
6.25000E+00,3.50000E+01,5.32751E-02
6.25000E+00,4.50000E+01,4.15074E-02
6.25000E+00,5.50000E+01,3.23548E-02
6.25000E+00,6.50000E+01,2.54307E-02
6.25000E+00,7.50000E+01,1.82005E-02
6.25000E+00,8.50000E+01,1.47199E-02
6.25000E+00,9.50000E+01,9.82898E-03
6.25000E+00,1.05000E+02,6.69444E-03
6.25000E+00,1.15000E+02,4.93727E-03
6.25000E+00,1.25000E+02,3.31548E-03
6.25000E+00,1.35000E+02,2.11331E-03
6.25000E+00,1.45000E+02,1.69808E-03
6.25000E+00,1.55000E+02,9.35885E-04
6.25000E+00,1.65000E+02,7.57914E-04
6.25000E+00,1.75000E+02,4.35733E-04
6.25000E+00,1.85000E+02,3.25539E-04
6.25000E+00,1.95000E+02,1.69356E-04
6.75000E+00,5.00000E+00,1.67734E-02
6.75000E+00,1.50000E+01,2.63647E-02
6.75000E+00,2.50000E+01,2.47715E-02
6.75000E+00,3.50000E+01,2.37367E-02
6.75000E+00,4.50000E+01,1.96423E-02
6.75000E+00,5.50000E+01,1.87816E-02
6.75000E+00,6.50000E+01,1.54904E-02
6.75000E+00,7.50000E+01,1.36115E-02
6.75000E+00,8.50000E+01,1.16469E-02
6.75000E+00,9.50000E+01,9.31462E-03
6.75000E+00,1.05000E+02,7.32495E-03
6.75000E+00,1.15000E+02,5.76523E-03
6.75000E+00,1.25000E+02,3.87697E-03
6.75000E+00,1.35000E+02,3.31044E-03
6.75000E+00,1.45000E+02,2.52845E-03
6.75000E+00,1.55000E+02,1.92149E-03
6.75000E+00,1.65000E+02,1.33402E-03
6.75000E+00,1.75000E+02,1.12006E-03
6.75000E+00,1.85000E+02,7.87247E-04
6.75000E+00,1.95000E+02,5.34704E-04
7.25000E+00,5.00000E+00,1.44397E-02
7.25000E+00,1.50000E+01,1.41583E-02
7.25000E+00,2.50000E+01,1.21449E-02
7.25000E+00,3.50000E+01,1.05969E-02
7.25000E+00,4.50000E+01,1.03056E-02
7.25000E+00,5.50000E+01,1.12952E-02
7.25000E+00,6.50000E+01,9.46263E-03
7.25000E+00,7.50000E+01,9.18372E-03
7.25000E+00,8.50000E+01,7.63088E-03
7.25000E+00,9.50000E+01,6.61367E-03
7.25000E+00,1.05000E+02,5.16268E-03
7.25000E+00,1.15000E+02,4.00615E-03
7.25000E+00,1.25000E+02,3.07971E-03
7.25000E+00,1.35000E+02,2.52033E-03
7.25000E+00,1.45000E+02,1.93700E-03
7.25000E+00,1.55000E+02,1.63128E-03
7.25000E+00,1.65000E+02,1.22794E-03
7.25000E+00,1.75000E+02,1.05826E-03
7.25000E+00,1.85000E+02,7.29249E-04
7.25000E+00,1.95000E+02,6.01538E-04
7.75000E+00,5.00000E+00,1.18429E-03
7.75000E+00,1.50000E+01,9.59263E-04
7.75000E+00,2.50000E+01,5.96574E-04
7.75000E+00,3.50000E+01,7.92275E-04
7.75000E+00,4.50000E+01,7.81936E-04
7.75000E+00,5.50000E+01,7.66065E-04
7.75000E+00,6.50000E+01,8.06755E-04
7.75000E+00,7.50000E+01,6.15041E-04
7.75000E+00,8.50000E+01,6.43613E-04
7.75000E+00,9.50000E+01,4.26198E-04
7.75000E+00,1.05000E+02,3.72288E-04
7.75000E+00,1.15000E+02,3.03492E-04
7.75000E+00,1.25000E+02,2.81336E-04
7.75000E+00,1.35000E+02,2.00097E-04
7.75000E+00,1.45000E+02,1.95449E-04
7.75000E+00,1.55000E+02,1.92396E-04
7.75000E+00,1.65000E+02,1.69755E-04
7.75000E+00,1.75000E+02,2.05260E-04
7.75000E+00,1.85000E+02,2.64331E-04
7.75000E+00,1.95000E+02,2.21821E-04
8.25000E+00,5.00000E+00,0.00000E+00
8.25000E+00,1.50000E+01,0.00000E+00
8.25000E+00,2.50000E+01,0.00000E+00
8.25000E+00,3.50000E+01,8.37730E-07
8.25000E+00,4.50000E+01,1.24136E-06
8.25000E+00,5.50000E+01,1.22371E-06
8.25000E+00,6.50000E+01,6.71416E-06
8.25000E+00,7.50000E+01,6.15688E-06
8.25000E+00,8.50000E+01,8.19876E-06
8.25000E+00,9.50000E+01,1.60986E-05
8.25000E+00,1.05000E+02,1.45809E-05
8.25000E+00,1.15000E+02,2.19640E-05
8.25000E+00,1.25000E+02,2.51271E-05
8.25000E+00,1.35000E+02,2.70666E-05
8.25000E+00,1.45000E+02,2.64059E-05
8.25000E+00,1.55000E+02,3.29014E-05
8.25000E+00,1.65000E+02,3.57688E-05
8.25000E+00,1.75000E+02,3.64908E-05
8.25000E+00,1.85000E+02,3.35889E-05
8.25000E+00,1.95000E+02,2.50025E-05
8.75000E+00,5.00000E+00,0.00000E+00
8.75000E+00,1.50000E+01,0.00000E+00
8.75000E+00,2.50000E+01,0.00000E+00
8.75000E+00,3.50000E+01,0.00000E+00
8.75000E+00,4.50000E+01,0.00000E+00
8.75000E+00,5.50000E+01,0.00000E+00
8.75000E+00,6.50000E+01,0.00000E+00
8.75000E+00,7.50000E+01,0.00000E+00
8.75000E+00,8.50000E+01,0.00000E+00
8.75000E+00,9.50000E+01,0.00000E+00
8.75000E+00,1.05000E+02,0.00000E+00
8.75000E+00,1.15000E+02,0.00000E+00
8.75000E+00,1.25000E+02,0.00000E+00
8.75000E+00,1.35000E+02,0.00000E+00
8.75000E+00,1.45000E+02,0.00000E+00
8.75000E+00,1.55000E+02,0.00000E+00
8.75000E+00,1.65000E+02,0.00000E+00
8.75000E+00,1.75000E+02,0.00000E+00
8.75000E+00,1.85000E+02,0.00000E+00
8.75000E+00,1.95000E+02,0.00000E+00
